dataset,split,class,filename,filepath,width,height,mode,aspect_ratio,pixel_std,issues
skin,train,Seborrheic Keratosis,ISIC_0013270.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\ISIC_0013270.jpg,300,300,RGB,1.0,4.81,Low pixel variance (std=4.81)
skin,train,Seborrheic Keratosis,ISIC_0014038.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\ISIC_0014038.jpg,300,300,RGB,1.0,4.61,Low pixel variance (std=4.61)
skin,train,Seborrheic Keratosis,PAT_1000_31_620.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1000_31_620.png,300,300,RGBA,1.0,29.19,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1008_59_297.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1008_59_297.png,300,300,RGBA,1.0,19.7,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1046_203_511.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1046_203_511.png,300,300,RGBA,1.0,21.53,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1071_312_841.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1071_312_841.png,300,300,RGBA,1.0,12.1,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1075_324_177.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1075_324_177.png,300,300,RGBA,1.0,14.88,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_107_160_609.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_107_160_609.png,300,300,RGBA,1.0,16.64,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1100_402_375.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1100_402_375.png,300,300,RGBA,1.0,11.19,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1105_420_520.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1105_420_520.png,300,300,RGBA,1.0,23.05,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1122_479_664.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1122_479_664.png,300,300,RGBA,1.0,12.92,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1203_724_762.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1203_724_762.png,300,300,RGBA,1.0,13.7,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1269_936_965.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1269_936_965.png,300,300,RGBA,1.0,9.48,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1310_1097_774.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1310_1097_774.png,300,300,RGBA,1.0,28.95,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1371_1278_533.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1371_1278_533.png,300,300,RGBA,1.0,25.53,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1377_3512_370.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1377_3512_370.png,300,300,RGBA,1.0,27.3,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1392_1352_828.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1392_1352_828.png,300,300,RGBA,1.0,17.44,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1393_1356_371.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1393_1356_371.png,300,300,RGBA,1.0,22.71,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1397_1361_183.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1397_1361_183.png,300,300,RGBA,1.0,30.95,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1400_1372_276.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1400_1372_276.png,300,300,RGBA,1.0,11.49,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1406_1396_511.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1406_1396_511.png,300,300,RGBA,1.0,34.65,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1408_1406_950.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1408_1406_950.png,300,300,RGBA,1.0,24.1,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1480_1673_701.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1480_1673_701.png,300,300,RGBA,1.0,24.45,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1495_1708_278.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1495_1708_278.png,300,300,RGBA,1.0,11.74,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1509_1741_810.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1509_1741_810.png,300,300,RGBA,1.0,26.2,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1529_1798_206.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1529_1798_206.png,300,300,RGBA,1.0,33.84,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1550_1888_216.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1550_1888_216.png,300,300,RGBA,1.0,14.55,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1701_3135_5.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1701_3135_5.png,300,300,RGBA,1.0,19.74,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1709_3159_144.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1709_3159_144.png,300,300,RGBA,1.0,11.12,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1709_3159_935.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1709_3159_935.png,300,300,RGBA,1.0,13.44,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1713_3179_888.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1713_3179_888.png,300,300,RGBA,1.0,15.37,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1714_3189_989.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1714_3189_989.png,300,300,RGBA,1.0,30.22,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1719_3203_18.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1719_3203_18.png,300,300,RGBA,1.0,19.84,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1721_3219_130.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1721_3219_130.png,300,300,RGBA,1.0,15.93,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1734_3240_299.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1734_3240_299.png,300,300,RGBA,1.0,8.71,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1755_3309_828.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1755_3309_828.png,300,300,RGBA,1.0,16.17,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1761_3329_837.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1761_3329_837.png,300,300,RGBA,1.0,26.63,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1764_3335_366.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1764_3335_366.png,300,300,RGBA,1.0,24.08,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1764_3335_803.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1764_3335_803.png,300,300,RGBA,1.0,16.16,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1764_3336_981.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1764_3336_981.png,300,300,RGBA,1.0,34.82,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1765_3337_365.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1765_3337_365.png,300,300,RGBA,1.0,39.05,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1780_3380_542.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1780_3380_542.png,300,300,RGBA,1.0,39.91,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1783_3414_120.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1783_3414_120.png,300,300,RGBA,1.0,31.99,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1783_3415_640.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1783_3415_640.png,300,300,RGBA,1.0,18.14,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1790_3425_942.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1790_3425_942.png,300,300,RGBA,1.0,16.89,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1798_3455_379.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1798_3455_379.png,300,300,RGBA,1.0,24.23,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1800_3460_206.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1800_3460_206.png,300,300,RGBA,1.0,29.13,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1813_3562_195.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1813_3562_195.png,300,300,RGBA,1.0,12.02,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_181_832_158.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_181_832_158.png,300,300,RGBA,1.0,29.05,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1832_3597_594.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1832_3597_594.png,300,300,RGBA,1.0,20.82,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1838_3609_254.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1838_3609_254.png,300,300,RGBA,1.0,19.66,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1871_3666_675.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1871_3666_675.png,300,300,RGBA,1.0,11.09,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1882_3718_982.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1882_3718_982.png,300,300,RGBA,1.0,14.41,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1902_3790_168.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1902_3790_168.png,300,300,RGBA,1.0,15.47,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1914_3822_863.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1914_3822_863.png,300,300,RGBA,1.0,11.72,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1933_3883_413.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1933_3883_413.png,300,300,RGBA,1.0,14.38,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1942_3915_388.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1942_3915_388.png,300,300,RGBA,1.0,31.67,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1942_3917_379.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1942_3917_379.png,300,300,RGBA,1.0,23.16,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1942_3918_497.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1942_3918_497.png,300,300,RGBA,1.0,18.99,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1944_3921_281.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1944_3921_281.png,300,300,RGBA,1.0,17.81,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1946_3924_24.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1946_3924_24.png,300,300,RGBA,1.0,38.28,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1946_3924_627.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1946_3924_627.png,300,300,RGBA,1.0,9.89,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1946_3924_929.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1946_3924_929.png,300,300,RGBA,1.0,44.09,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_194_298_367.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_194_298_367.png,300,300,RGBA,1.0,19.43,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1971_3984_534.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1971_3984_534.png,300,300,RGBA,1.0,17.34,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1975_3999_453.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1975_3999_453.png,300,300,RGBA,1.0,9.39,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1978_4004_304.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1978_4004_304.png,300,300,RGBA,1.0,17.6,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_1988_4052_897.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_1988_4052_897.png,300,300,RGBA,1.0,39.02,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2046_4323_394.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2046_4323_394.png,300,300,RGBA,1.0,35.75,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2046_4323_762.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2046_4323_762.png,300,300,RGBA,1.0,42.45,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2049_4348_485.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2049_4348_485.png,300,300,RGBA,1.0,8.95,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2056_4364_112.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2056_4364_112.png,300,300,RGBA,1.0,18.25,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2065_4412_407.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2065_4412_407.png,300,300,RGBA,1.0,15.85,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2065_4413_298.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2065_4413_298.png,300,300,RGBA,1.0,16.09,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2066_4417_201.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2066_4417_201.png,300,300,RGBA,1.0,18.05,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2085_4506_726.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2085_4506_726.png,300,300,RGBA,1.0,19.58,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2108_4596_837.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2108_4596_837.png,300,300,RGBA,1.0,27.12,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2113_4607_329.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2113_4607_329.png,300,300,RGBA,1.0,7.24,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2151_4779_515.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2151_4779_515.png,300,300,RGBA,1.0,9.8,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_2155_4784_483.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_2155_4784_483.png,300,300,RGBA,1.0,20.01,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_267_1258_693.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_267_1258_693.png,300,300,RGBA,1.0,18.31,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_270_1387_430.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_270_1387_430.png,300,300,RGBA,1.0,35.18,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_343_717_927.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_343_717_927.png,300,300,RGBA,1.0,38.02,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_504_953_569.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_504_953_569.png,300,300,RGBA,1.0,23.18,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_59_46_537.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_59_46_537.png,300,300,RGBA,1.0,29.31,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_616_1169_3.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_616_1169_3.png,300,300,RGBA,1.0,18.24,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_625_1184_412.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_625_1184_412.png,300,300,RGBA,1.0,22.95,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_625_1184_994.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_625_1184_994.png,300,300,RGBA,1.0,18.5,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_650_3858_329.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_650_3858_329.png,300,300,RGBA,1.0,16.64,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_715_1339_508.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_715_1339_508.png,300,300,RGBA,1.0,9.52,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_819_1541_727.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_819_1541_727.png,300,300,RGBA,1.0,32.04,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_851_4520_743.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_851_4520_743.png,300,300,RGBA,1.0,19.01,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_87_133_391.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_87_133_391.png,300,300,RGBA,1.0,25.23,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_87_133_810.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_87_133_810.png,300,300,RGBA,1.0,20.33,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_893_1697_613.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_893_1697_613.png,300,300,RGBA,1.0,19.74,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_90_219_648.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_90_219_648.png,300,300,RGBA,1.0,17.36,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,PAT_939_1791_329.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\PAT_939_1791_329.png,300,300,RGBA,1.0,27.53,Non-RGB mode (RGBA)
skin,train,Seborrheic Keratosis,sebaceous-hyperplasia-46.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\sebaceous-hyperplasia-46.jpg,300,300,RGB,1.0,3.22,Low pixel variance (std=3.22)
skin,train,Seborrheic Keratosis,sebaceous-hyperplasia-55.jpg,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Seborrheic Keratosis\sebaceous-hyperplasia-55.jpg,300,300,RGB,1.0,4.89,Low pixel variance (std=4.89)
skin,validation,Actinic Keratosis,PAT_1017_97_577.png,E:\Mega project\MedvisionAi-\ML-Model\data\Validation\FYP skin disease Dataset\Actinic Keratosis\PAT_1017_97_577.png,300,300,RGBA,1.0,12.55,Non-RGB mode (RGBA)
skin,validation,Actinic Keratosis,PAT_1035_165_800.png,E:\Mega project\MedvisionAi-\ML-Model\data\Validation\FYP skin disease Dataset\Actinic Keratosis\PAT_1035_165_800.png,300,300,RGBA,1.0,12.85,Non-RGB mode (RGBA)
skin,validation,Actinic Keratosis,PAT_1065_277_768.png,E:\Mega project\MedvisionAi-\ML-Model\data\Validation\FYP skin disease Dataset\Actinic Keratosis\PAT_1065_277_768.png,300,300,RGBA,1.0,26.69,Non-RGB mode (RGBA)
skin,validation,Actinic Keratosis,PAT_1066_281_99.png,E:\Mega project\MedvisionAi-\ML-Model\data\Validation\FYP skin disease Dataset\Actinic Keratosis\PAT_1066_281_99.png,300,300,RGBA,1.0,35.87,Non-RGB mode (RGBA)
skin,validation,Actinic Keratosis,PAT_1133_510_956.png,E:\Mega project\MedvisionAi-\ML-Model\data\Validation\FYP skin disease Dataset\Actinic Keratosis\PAT_1133_510_956.png,300,300,RGBA,1.0,19.67,Non-RGB mode (RGBA)
skin,validation,Actinic Keratosis,PAT_1689_3075_38.png,E:\Mega project\MedvisionAi-\ML-Model\data\Validation\FYP skin disease Dataset\Actinic Keratosis\PAT_1689_3075_38.png,300,300,RGBA,1.0,13.48,Non-RGB mode (RGBA)
skin,validation,Actinic Keratosis,PAT_1710_3160_488.png,E:\Mega project\MedvisionAi-\ML-Model\data\Validation\FYP skin disease Dataset\Actinic Keratosis\PAT_1710_3160_488.png,300,300,RGBA,1.0,36.43,Non-RGB mode (RGBA)
skin,validation,Actinic Keratosis,PAT_1818_3568_132.png,E:\Mega project\MedvisionAi-\ML-Model\data\Validation\FYP skin disease Dataset\Actinic Keratosis\PAT_1818_3568_132.png,300,300,RGBA,1.0,41.09,Non-RGB mode (RGBA)
skin,validation,Actinic Keratosis,PAT_1833_3599_827.png,E:\Mega project\MedvisionAi-\ML-Model\data\Validation\FYP skin disease Dataset\Actinic Keratosis\PAT_1833_3599_827.png,300,300,RGBA,1.0,17.02,Non-RGB mode (RGBA)
